source_id,source_label,field_ids,description,semantic_function,semantic_function_label,value_type,current_path,proposed_path,report_domain,acquisition_type,report_concept,flags,raw_columns_sample,ukb_showcase_urls
eye_brain_ukb43216,Eye-brain ukb43216,12141,Believed safe to perform DXA scan,device_or_qc,Device/QC metadata,categorical,Eye-brain ukb43216 > Data management,Eye-brain ukb43216 > Body composition and bone > Device/QC metadata > DXA assessment status,Body composition and bone,Device/QC metadata,DXA assessment status,reviewed_override;legacy_generic_top_replaced;requested_category_not_tree_driver;device_qc_integrated_under_domain,eye_brain_ukb43216:12141-2.0; eye_brain_ukb43216:12141-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=12141
eye_brain_ukb43216,Eye-brain ukb43216,12254,DXA measurement completed,device_or_qc,Device/QC metadata,categorical,Eye-brain ukb43216 > Data management,Eye-brain ukb43216 > Body composition and bone > Device/QC metadata > DXA assessment status,Body composition and bone,Device/QC metadata,DXA assessment status,reviewed_override;legacy_generic_top_replaced;requested_category_not_tree_driver;device_qc_integrated_under_domain,eye_brain_ukb43216:12254-2.0; eye_brain_ukb43216:12254-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=12254
eye_brain_ukb43216,Eye-brain ukb43216,12253,DXA measuring method,device_or_qc,Device/QC metadata,categorical,Eye-brain ukb43216 > Data management,Eye-brain ukb43216 > Body composition and bone > Device/QC metadata > DXA assessment status,Body composition and bone,Device/QC metadata,DXA assessment status,reviewed_override;legacy_generic_top_replaced;requested_category_not_tree_driver;device_qc_integrated_under_domain,eye_brain_ukb43216:12253-2.0; eye_brain_ukb43216:12253-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=12253
eye_brain_ukb43216,Eye-brain ukb43216,4290,Duration screen displayed,device_or_qc,Device/QC metadata,integer,Eye-brain ukb43216 > Data management,Eye-brain ukb43216 > Cognition and mental health > Device/QC metadata > Touchscreen/cognitive task display metadata,Cognition and mental health,Device/QC metadata,Touchscreen/cognitive task display metadata,reviewed_override;legacy_generic_top_replaced;requested_category_not_tree_driver;device_qc_integrated_under_domain,eye_brain_ukb43216:4290-0.0; eye_brain_ukb43216:4290-1.0; eye_brain_ukb43216:4290-2.0; eye_brain_ukb43216:4290-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=4290
eye_brain_ukb43216,Eye-brain ukb43216,4924,Attempted fluid intelligence (FI) test.,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:4924-0.0; eye_brain_ukb43216:4924-1.0; eye_brain_ukb43216:4924-2.0; eye_brain_ukb43216:4924-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=4924
eye_brain_ukb43216,Eye-brain ukb43216,4281,Completion status of numeric memory test,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:4281-0.0; eye_brain_ukb43216:4281-1.0; eye_brain_ukb43216:4281-2.0; eye_brain_ukb43216:4281-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=4281
eye_brain_ukb43216,Eye-brain ukb43216,4259,Digits entered correctly,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:4259-0.0; eye_brain_ukb43216:4259-0.1; eye_brain_ukb43216:4259-0.2; eye_brain_ukb43216:4259-0.3; eye_brain_ukb43216:4259-0.4; eye_brain_ukb43216:4259-0.5; eye_brain_ukb43216:4259-0.6; eye_brain_ukb43216:4259-0.7; eye_brain_ukb43216:4259-0.8; eye_brain_ukb43216:4259-0.9; eye_brain_ukb43216:4259-0.10; eye_brain_ukb43216:4259-0.11; ...,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=4259
eye_brain_ukb43216,Eye-brain ukb43216,6333,Duration spent answering each puzzle,primary,Primary data,integer,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:6333-2.0; eye_brain_ukb43216:6333-2.1; eye_brain_ukb43216:6333-2.2; eye_brain_ukb43216:6333-2.3; eye_brain_ukb43216:6333-2.4; eye_brain_ukb43216:6333-2.5; eye_brain_ukb43216:6333-2.6; eye_brain_ukb43216:6333-2.7; eye_brain_ukb43216:6333-2.8; eye_brain_ukb43216:6333-2.9; eye_brain_ukb43216:6333-2.10; eye_brain_ukb43216:6333-2.11; ...,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=6333
eye_brain_ukb43216,Eye-brain ukb43216,6350,Duration to complete alphanumeric path (trail #2),primary,Primary data,integer,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:6350-2.0; eye_brain_ukb43216:6350-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=6350
eye_brain_ukb43216,Eye-brain ukb43216,20157,Duration to complete alphanumeric path (trail #2),primary,Primary data,continuous numeric,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20157-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20157
eye_brain_ukb43216,Eye-brain ukb43216,6348,Duration to complete numeric path (trail #1),primary,Primary data,integer,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:6348-2.0; eye_brain_ukb43216:6348-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=6348
eye_brain_ukb43216,Eye-brain ukb43216,20156,Duration to complete numeric path (trail #1),primary,Primary data,continuous numeric,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20156-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20156
eye_brain_ukb43216,Eye-brain ukb43216,20230,Duration to entering value,primary,Primary data,integer,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20230-0.0; eye_brain_ukb43216:20230-0.1; eye_brain_ukb43216:20230-0.2; eye_brain_ukb43216:20230-0.3; eye_brain_ukb43216:20230-0.4; eye_brain_ukb43216:20230-0.5; eye_brain_ukb43216:20230-0.6; eye_brain_ukb43216:20230-0.7; eye_brain_ukb43216:20230-0.8; eye_brain_ukb43216:20230-0.9; eye_brain_ukb43216:20230-0.10; eye_brain_ukb43216:20230-0.11; ...,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20230
eye_brain_ukb43216,Eye-brain ukb43216,404,Duration to first press of snap-button in each round,primary,Primary data,integer,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:404-0.0; eye_brain_ukb43216:404-0.1; eye_brain_ukb43216:404-0.2; eye_brain_ukb43216:404-0.3; eye_brain_ukb43216:404-0.4; eye_brain_ukb43216:404-0.5; eye_brain_ukb43216:404-0.6; eye_brain_ukb43216:404-0.7; eye_brain_ukb43216:404-0.8; eye_brain_ukb43216:404-0.9; eye_brain_ukb43216:404-0.10; eye_brain_ukb43216:404-0.11; ...,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=404
eye_brain_ukb43216,Eye-brain ukb43216,10147,Duration to first press of snap-button in each round (pilot),primary,Primary data,integer,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:10147-0.0; eye_brain_ukb43216:10147-0.1; eye_brain_ukb43216:10147-0.2; eye_brain_ukb43216:10147-0.3; eye_brain_ukb43216:10147-0.4; eye_brain_ukb43216:10147-0.5; eye_brain_ukb43216:10147-0.6; eye_brain_ukb43216:10147-0.7; eye_brain_ukb43216:10147-0.8; eye_brain_ukb43216:10147-0.9; eye_brain_ukb43216:10147-0.10; eye_brain_ukb43216:10147-0.11; ...,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=10147
eye_brain_ukb43216,Eye-brain ukb43216,6771,Errors before selecting correct item in alphanumeric path (trail #2),primary,Primary data,integer,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:6771-2.0; eye_brain_ukb43216:6771-2.1; eye_brain_ukb43216:6771-2.2; eye_brain_ukb43216:6771-2.3; eye_brain_ukb43216:6771-2.4; eye_brain_ukb43216:6771-2.5; eye_brain_ukb43216:6771-2.6; eye_brain_ukb43216:6771-2.7; eye_brain_ukb43216:6771-2.8; eye_brain_ukb43216:6771-2.9; eye_brain_ukb43216:6771-2.10; eye_brain_ukb43216:6771-2.11; ...,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=6771
eye_brain_ukb43216,Eye-brain ukb43216,20148,Errors before selecting correct item in alphanumeric path (trail #2),primary,Primary data,integer,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20148-0.1; eye_brain_ukb43216:20148-0.2; eye_brain_ukb43216:20148-0.3; eye_brain_ukb43216:20148-0.4; eye_brain_ukb43216:20148-0.5; eye_brain_ukb43216:20148-0.6; eye_brain_ukb43216:20148-0.7; eye_brain_ukb43216:20148-0.8; eye_brain_ukb43216:20148-0.9; eye_brain_ukb43216:20148-0.10; eye_brain_ukb43216:20148-0.11; eye_brain_ukb43216:20148-0.12; ...,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20148
eye_brain_ukb43216,Eye-brain ukb43216,6770,Errors before selecting correct item in numeric path (trail #1),primary,Primary data,integer,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:6770-2.0; eye_brain_ukb43216:6770-2.1; eye_brain_ukb43216:6770-2.2; eye_brain_ukb43216:6770-2.3; eye_brain_ukb43216:6770-2.4; eye_brain_ukb43216:6770-2.5; eye_brain_ukb43216:6770-2.6; eye_brain_ukb43216:6770-2.7; eye_brain_ukb43216:6770-2.8; eye_brain_ukb43216:6770-2.9; eye_brain_ukb43216:6770-2.10; eye_brain_ukb43216:6770-2.11; ...,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=6770
eye_brain_ukb43216,Eye-brain ukb43216,20147,Errors before selecting correct item in numeric path (trail #1),primary,Primary data,integer,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20147-0.1; eye_brain_ukb43216:20147-0.2; eye_brain_ukb43216:20147-0.3; eye_brain_ukb43216:20147-0.4; eye_brain_ukb43216:20147-0.5; eye_brain_ukb43216:20147-0.6; eye_brain_ukb43216:20147-0.7; eye_brain_ukb43216:20147-0.8; eye_brain_ukb43216:20147-0.9; eye_brain_ukb43216:20147-0.10; eye_brain_ukb43216:20147-0.11; eye_brain_ukb43216:20147-0.12; ...,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20147
eye_brain_ukb43216,Eye-brain ukb43216,4935,FI1 : numeric addition test,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:4935-0.0; eye_brain_ukb43216:4935-1.0; eye_brain_ukb43216:4935-2.0; eye_brain_ukb43216:4935-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=4935
eye_brain_ukb43216,Eye-brain ukb43216,20165,FI1 : numeric addition test,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20165-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20165
eye_brain_ukb43216,Eye-brain ukb43216,5699,FI10 : arithmetic sequence recognition,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:5699-0.0; eye_brain_ukb43216:5699-1.0; eye_brain_ukb43216:5699-2.0; eye_brain_ukb43216:5699-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=5699
eye_brain_ukb43216,Eye-brain ukb43216,20183,FI10 : arithmetic sequence recognition,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20183-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20183
eye_brain_ukb43216,Eye-brain ukb43216,5779,FI11 : antonym,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:5779-0.0; eye_brain_ukb43216:5779-1.0; eye_brain_ukb43216:5779-2.0; eye_brain_ukb43216:5779-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=5779
eye_brain_ukb43216,Eye-brain ukb43216,20185,FI11 : antonym,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20185-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20185
eye_brain_ukb43216,Eye-brain ukb43216,5790,FI12 : square sequence recognition,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:5790-0.0; eye_brain_ukb43216:5790-1.0; eye_brain_ukb43216:5790-2.0; eye_brain_ukb43216:5790-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=5790
eye_brain_ukb43216,Eye-brain ukb43216,20187,FI12 : square sequence recognition,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20187-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20187
eye_brain_ukb43216,Eye-brain ukb43216,5866,FI13 : subset inclusion logic,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:5866-0.0; eye_brain_ukb43216:5866-1.0; eye_brain_ukb43216:5866-2.0; eye_brain_ukb43216:5866-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=5866
eye_brain_ukb43216,Eye-brain ukb43216,20189,FI13 : subset inclusion logic,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20189-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20189
eye_brain_ukb43216,Eye-brain ukb43216,20193,FI14 : alphanumeric substitution,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20193-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20193
eye_brain_ukb43216,Eye-brain ukb43216,4946,FI2 : identify largest number,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:4946-0.0; eye_brain_ukb43216:4946-1.0; eye_brain_ukb43216:4946-2.0; eye_brain_ukb43216:4946-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=4946
eye_brain_ukb43216,Eye-brain ukb43216,20167,FI2 : identify largest number,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20167-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20167
eye_brain_ukb43216,Eye-brain ukb43216,4957,FI3 : word interpolation,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:4957-0.0; eye_brain_ukb43216:4957-1.0; eye_brain_ukb43216:4957-2.0; eye_brain_ukb43216:4957-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=4957
eye_brain_ukb43216,Eye-brain ukb43216,20169,FI3 : word interpolation,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20169-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20169
eye_brain_ukb43216,Eye-brain ukb43216,4968,FI4 : positional arithmetic,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:4968-0.0; eye_brain_ukb43216:4968-1.0; eye_brain_ukb43216:4968-2.0; eye_brain_ukb43216:4968-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=4968
eye_brain_ukb43216,Eye-brain ukb43216,20171,FI4 : positional arithmetic,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20171-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20171
eye_brain_ukb43216,Eye-brain ukb43216,4979,FI5 : family relationship calculation,primary,Primary data,categorical,Eye-brain ukb43216 > Physical measurements data > Body size and anthropometry,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,questionnaire_nested_by_biology,eye_brain_ukb43216:4979-0.0; eye_brain_ukb43216:4979-1.0; eye_brain_ukb43216:4979-2.0; eye_brain_ukb43216:4979-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=4979
eye_brain_ukb43216,Eye-brain ukb43216,20173,FI5 : family relationship calculation,primary,Primary data,categorical,Eye-brain ukb43216 > Physical measurements data > Body size and anthropometry,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,questionnaire_nested_by_biology,eye_brain_ukb43216:20173-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20173
eye_brain_ukb43216,Eye-brain ukb43216,4990,FI6 : conditional arithmetic,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:4990-0.0; eye_brain_ukb43216:4990-1.0; eye_brain_ukb43216:4990-2.0; eye_brain_ukb43216:4990-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=4990
eye_brain_ukb43216,Eye-brain ukb43216,20175,FI6 : conditional arithmetic,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20175-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20175
eye_brain_ukb43216,Eye-brain ukb43216,5001,FI7 : synonym,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:5001-0.0; eye_brain_ukb43216:5001-1.0; eye_brain_ukb43216:5001-2.0; eye_brain_ukb43216:5001-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=5001
eye_brain_ukb43216,Eye-brain ukb43216,20177,FI7 : synonym,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20177-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20177
eye_brain_ukb43216,Eye-brain ukb43216,5012,FI8 : chained arithmetic,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:5012-0.0; eye_brain_ukb43216:5012-1.0; eye_brain_ukb43216:5012-2.0; eye_brain_ukb43216:5012-3.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=5012
eye_brain_ukb43216,Eye-brain ukb43216,20179,FI8 : chained arithmetic,primary,Primary data,categorical,Eye-brain ukb43216 > Questionnaire data > Cognitive function > Cognitive task results,Eye-brain ukb43216 > Cognition and mental health > Questionnaire/self-report > Cognitive task results,Cognition and mental health,Questionnaire/self-report,Cognitive task results,legacy_generic_top_replaced;requested_category_not_tree_driver;questionnaire_nested_by_biology,eye_brain_ukb43216:20179-0.0,https://biobank.ndph.ox.ac.uk/ukb/field.cgi?id=20179
